,label,Time,cleaned,Text
2749,1,4/7/21,"['add', 'smell', 'lime', 'popcorn', 'power', 'beer', 'think', 'flavor', 'never', 'refresh', 'day', 'one', 'tasty', 'summer', 'wonderful', 'buy', 'interested', 'margarita', 'shop', 'unusual', 'whim', 'work', 'great', 'night', 'fill', 'pop', 'kitchen', 'taste', 'new', 'would']","i bought this on whim one day while shopping. the unusual flavor interested me. when i popped it, the wonderful smell of lime filled the kitchen. the taste is great! not over powering but refreshing & tasty. this would go great on a summer day or night with margaritas or beer. great new flavor! would never have thought of adding lime to popcorn but it works!"
2750,1,11/9/21,"['whole', 'sure', 'side', 'healthy', 'great', 'couscous', 'quick', 'liked', 'taste', 'wheat', 'price']","great price for a quick and healthy side! wasn't sure if i liked ""whole wheat"" couscous, but it tastes great."
2751,1,24/10/21,"['kid', 'toaster', 'healthy', 'pastry', 'tasty', 'love']",the kids love these.  they are very tasty and healthier than most toaster pastries.
2752,1,22/6/21,"['bakery', 'desserts', 'great', 'one', 'taste', 'texture', 'main', 'granola', 'flavor', 'favorite', 'wonderful']",this granola has a great taste and texture.  it is one of my favorite desserts.  all the bakery on main granolas have wonderful flavor.
2753,1,30/7/21,"['top', 'yogurt', 'great', 'vanilla', 'product', 'tasty', 'good', 'taste', 'yummmy', 'combo', 'love']",very tasty product..good for you and tastes good..great combo.<br /><br />i love it over the top of vanilla yogurt..yummmy
2754,1,10/7/21,"['without', 'plain', 'sweeten', 'food', 'minor', 'eat', 'overwhelmingly', 'nutty', 'like', 'hooked', 'delicious', 'order', 'blend', 'good', 'opinion', 'milk', 'cereal', 'perfect', 'sweet', 'snack', 'son', 'allergy']","i ordered this cereal for my son who has some minor food allergies. he likes it, but i'm hooked! in my opinion, this cereal is the perfect blend; sweetened, but not too sweet; nutty, but not overwhelmingly so; good for you,and just plain delicious. i eat it with milk or as a snack without milk."
2755,1,4/7/21,"['also', 'offer', 'homemade', 'toddler', 'every', 'lunch', 'flavor', 'food', 'time', 'want', 'eat', 'breakfast', 'spicy', 'mix', 'matter', 'healthy', 'good', 'really', 'love', 'improve', 'option', 'baby', 'great', 'product', 'need', 'sometimes', 'texture', 'lumpy', 'dinner']","this product is really good. my baby loves it every time!!! he can eat it by itself as breakfast, lunch or dinner! i also sometimes mix it with my homemade food when i need to improve its texture or flavor (too spicy, too lumpy e.t.c). great healthy option no matter how you want to offer it to your baby or toddler."
2756,1,11/9/21,"['much', 'say', 'tempura', 'great', 'gift', 'else', 'order', 'taste', 'base', 'service', 'really', 'would', 'report', 'host']",the tempura was a gift for a host. they reported great taste. there really isn't much else to say about it. i would order again based on taste and service.
2757,1,20/9/21,"['package', 'know', 'consumer', 'kid', 'etc', 'time', 'packaging', 'nice', 'buy', 'like', 'thing', 'trip', 'keep', 'especially', 'good', 'usually', 'store', 'bag', 'waste', 'seem', 'really', 'handy', 'convenient', 'always', 'normal', 'box', 'individual', 'individually', 'great', 'snack', 'lot']","it seems like a lot, but they're great... especially if you have kids.  i know consumer waste isn't a good thing with individual packaging, etc., but i really like these individually packaged snacks.  i usually buy a normal box at the store, but this has been so nice.  we always keep a bag handy for trips & snack time.  it's so convenient."
2758,1,13/10/21,"['buy', 'without', 'stuff', 'great', 'snack', 'product', 'definitely', 'commercially', 'available', 'free', 'lunch', 'shipping', 'pack', 'price', 'get', 'bad']",these are great for packing lunches or snacks on the go without all of the bad stuff you get in the other commercially available products.  great price with the free shipping over $25 too.  will definitely buy again.
2759,1,2/8/21,"['cream', 'wonder', 'calorie', 'peppermint', 'splends', 'sugar', 'probably', 'think', 'bath', 'flavor', 'plastic', 'bottle', 'yet', 'light', 'might', 'friend', 'use', 'try', 'ice', 'nice', 'way', 'put', 'good', 'could', 'weird', 'joke', 'clean', 'actually', 'haha', 'make', 'idea', 'case', 'since', 'would', 'glass', 'get', 'coffee']","very clean and light. 0 calories.  i've only used it in coffee, but it would probably be good over ice cream too. my friend joked you could put it in the bath, but i think that actually might be a good idea. haven't tried it yet, but since it's made with splends, not sugar, you probably could get a nice peppermint bath!  haha. weird. as a coffee flavor it is very nice!  by the way, the bottles are plastic, not glass, in case you were wondering."
2760,1,11/6/21,"['asian', 'portable', 'also', 'potato', 'pineapple', 'refridgeration', 'strawberry', 'summer', 'crisp', 'wonderful', 'like', 'easily', 'good', 'apple', 'love', 'cray', 'pear', 'great', 'need', 'taste', 'banana']","i love pineapples and these are wonderful.  they taste great, are easily portable and need no refridgeration which is good during the summer.  i also like the apple and asian pears.  not so cray about the strawberry bananas and the potato crisps"
2761,1,2/8/21,"['like', 'come', 'spreadable', 'jelly', 'tasty', 'honey', 'jar', 'may', 'small', 'worth', 'price']","this honey is very spreadable, more like jelly than honey, and very tasty. the jar it comes in may be small, but it is more than worth the price."
2762,1,18/10/21,"['get', 'friend', 'keep', 'good', 'long', 'package', 'family', 'seem', 'incredibly', 'around']",these are incredibly good. i can't seem to keep a package of these around very long. my family and friends seem to get to them if i don't.
2763,1,23/7/21,"['nutty', 'like', 'disappoint', 'cafe', 'oily', 'vanilla', 'many', 'product', 'excellence', 'flavor', 'aftertaste', 'never', 'coffee']",i have never been disappointed with a cafe excellence product.  this has a nutty vanilla flavor with no oily aftertaste like so many flavored coffees have.
2764,1,8/7/21,"['add', 'lab', 'last', 'ever', 'flavor', 'rawhide', 'naw', 'save', 'complaint', 'time', 'alot', 'month', 'one', 'buying', 'puppy', 'nice', 'pet', 'bone', 'less', 'store', 'beef', 'chew', 'let', 'expensive', 'would', 'local']","let your puppy naw on these for a month each. they will last for months. alot less expensive than buying them one at a time at your local pet store. save, save, save! only complaint i have is it would be nice if they had a beef flavor added. ever the less, my lab chews on these rawhide bones alot."
2765,1,11/6/21,"['also', 'remember', 'fry', 'top', 'cut', 'wine', 'eat', 'boil', 'nice', 'funny', 'mouth', 'delicious', 'like', 'dish', 'lettuce', 'pan', 'else', 'good', 'first', 'cooking', 'sauce', 'make', 'snack', 'product', 'taste', 'add', 'oyster']","this product is good for any dish, i like to just cut it out and eat like snack but remember to go with nice wine or else it will be taste funny in your mouth.  it also good for cooking with lettuce, boil or pan fried the lettuce first then add on this product and make a oyster sauce topping, it will be delicious."
2766,1,25/6/21,"['find', 'rimes', 'think', 'hard', 'never', 'used', 'guest', 'time', 'ask', 'sell', 'many', 'best', 'leave', 'use', 'tell', 'mix', 'over', 'really', 'slaw', 'check', 'party', 'walmart', 'great', 'cole', 'product', 'taste', 'go', 'thanks', 'feb']",i have used this product many rimes and it is the best tasting product for cole slaw.  i am now having a hard time finding it again but i asked walmart if they are going to sell it again and told me to check after feb.  i have used it for parties and my guest think that is really great and i never have any left overs.  thanks for a great tasting slaw mix.
2767,1,2/8/21,"['special', 'flavor', 'fan', 'chocolate', 'high', 'year', 'nugo', 'blend', 'favorite', 'love', 'protein', 'great', 'compare', 'taste', 'texture', 'bar', 'banana', 'amount', 'new']",i've been a nugo bar fan for years.  this special flavor is my new favorite.  it's a great blend between banana and chocolate.  great texture and taste.  and i love that this has such a high amount of protein compared to the other bars.
2768,1,11/6/21,"['grow', 'clue', 'without', 'calorie', 'overload', 'find', 'amazon', 'afternoon', 'flavor', 'pack', 'cookie', 'treat', 'provide', 'fake', 'time', 'rum', 'many', 'calores', 'tasty', 'one', 'guilt', 'bother', 'alcohol', 'day', 'harder', 'little', 'tea', 'excite', 'enjoy', 'late', 'next', 'really', 'life', 'love', 'work', 'milk', 'bit', 'great', 'night', 'snack', 'care', 'crispy', 'wafer', 'short']","growing up with this tasty treat, i was really excited when i found it on amazon. great little calorie overload with your afternoon tea or late night milk/cookie snack. i have no clue how many calores one of  wafers will ""provide"" and i don't care. i love it, i treat myself to it  from time to time without guilt. life is to short to bother with calories. wafers are packed with flavor, crispy and tasty. rum is fake, just for flavor, no alcohol in it. enjoy it and then work out next day a bit harder. i do!"
2769,1,9/7/21,"['much', 'sell', 'calorie', 'best', 'count', 'good', 'bar', 'use', 'moister', 'orange', 'costco', 'smoothie']",calorie count is good. the orange smoothie is the best.<br /><br />these bars used to be sold by costco. they are much moister than other bars.
2770,1,22/6/21,"['grow', 'note', 'come', 'side', 'find', 'birthday', 'sugar', 'amazon', 'package', 'flavor', 'fun', 'anywhere', 'pack', 'two', 'candy', 'exactly', 'one', 'stick', 'dip', 'hit', 'end', 'three', 'across', 'nostalgic', 'different', 'could', 'party', 'actually', 'individually', 'look', 'purchase', 'product', 'slew', 'big']","this ended up being exactly what i was looking for!  i purchased a slew of nostalgic candy for my 30th birthday party.  when i came across fun dip, the only ones i could find anywhere were the individually packaged flavor packs.  amazon actually had the big packs (that i grew up with) with the two sugar sticks and three different flavored sugar packs.  if that's what you're looking for, this is your product!<br /><br />(on a side note, the candies were a big hit!)"
2771,1,2/8/21,"['complaint', 'much', 'say', 'make', 'arrive', 'taste', 'coconut', 'good', 'item', 'syrup', 'manner', 'timely']",not much you can say about coconut syrup other than it tastes good. item arrived in a timely manner and have no complaints at all to make.
2772,1,11/6/21,"['sodium', 'another', 'come', 'carbohydrate', 'total', 'calorie', 'trans', 'size', 'anyone', 'hcg', 'sugar', 'maintenance', 'phase', 'fat', 'cholesterol', 'lunch', 'information', 'serve', 'calories', 'half', 'cannot', 'low', 'saturate', 'chocolate', 'day', 'want', 'hit', 'eat', 'none', 'diet', 'healthy', 'order', 'fiber', 'spot', 'nutrition', 'good', 'really', 'love', 'protein', 'place', 'dietary', 'make', 'stevia', 'ready', 'sugar-free', 'taste', 'request', 'bar', 'expect', 'carb', 'get']","i was expecting this chocolate to not taste good because it's healthy and is made with stevia.  i am on the maintenance phase of the hcg diet, so cannot have any sugar at all.  i love this chocolate and am getting ready to place another order for it.  i had to request the nutrition information because none came with it.  here it is for anyone that wants it:<br />serving size:  1 bar (45g)<br />calories:  260<br />calories from fat:  210<br />total fat:  24g<br />saturated fat: 14g<br />trans fat: 0g<br />cholesterol 0mg<br />sodium: 0mg<br />total carbohydrate:  12g<br />dietary fiber:  7g<br />sugars:  0g<br />protein 7g<br /><br />i eat about half a bar a day after lunch and it really hits the spot!  good for anyone on a sugar-free or low carb diet."
2773,0,8/7/21,"['special', 'also', 'spit', 'hcg', 'sweetener', 'valentine', 'think', 'hop', 'large', 'people', 'know', 'crave', 'treat', 'sell', 'suppose', 'chocolate', 'cook', 'relieve', 'day', 'want', 'use', 'try', 'tiny', 'little', 'eat', 'end', 'diet', 'quantity', 'mouth', 'buy', 'additional', 'like', 'order', 'put', 'cocoa', 'good', 'spoonful', 'waste', 'divide', 'really', 'bite', 'huge', 'individual', 'block', 'make', 'product', 'bitter', 'taste', 'bar', 'would', 'amount', 'awful', 'take', 'add', 'get']","i got this product because i was on the hcg diet and wanted a special treat for valentine's day. i was really hoping it would be good, but it wasn't.<br />this chocolate can be used in cooking i suppose, if you add some additional sweetener to it. it did not relieve my craving for chocolate. it is very bitter tasting. when i tasted a tiny bite, it was just a little bitter. the bar is divided up into blocks. when i put a block in my mouth, it was awful and i ended up spitting it out. it made me think of taking a spoonful of bitter cocoa and trying to eat it.<br />also, you have to order such a large amount that it is a huge waste if you don't like it. they should sell individual bars so people can know if they like it before buying such a large quantity."
2774,1,28/9/21,"['sodium', 'tsp', 'well', 'imho', 'palate', 'www', 'sodium-free', 'amazon', 'com', 'pack', 'b0018p4ek8', 'half', 'salty', 'http', 'chop', 'hot', 'pomi', 'href', 'mix', 'problem', 'much', 'allowance', 'huy', 'good', 'tomato', 'really', 'garlic', 'ounce', 'arrabiata', 'sauce', 'chili', 'b0005zvor8', 'product', 'taste', 'tetra', 'would', 'fong', 'get', 'sriracha', 'daily']","the taste is good and not too hot.  my only problem is the sodium in 1 tsp is 260mg or 11% of the daily allowance.  a sodium-free product would be much better imho.  this product is really salty on the palate.<br /><br />if you mix it with <a href=""http://www.amazon.com/gp/product/b0005zvor8"">pomi chopped tomatoes, 26.46 ounce tetra pack (pack of 12)</a> and garlic, you get a good arrabiata sauce.<br /><br />this is about half as hot as <a href=""http://www.amazon.com/gp/product/b0018p4ek8"">sriracha hot chili sauce huy fong 17 oz.</a>"
2775,1,23/8/21,"['surgery', 'imagine', 'however', 'come', 'medication', 'well', 'sugar', 'pill', 'cinnamon', 'aftertaste', 'want', 'alcohol', 'xylitol', 'free', 'try', 'highly', 'wonderful', 'mix', 'bitterness', 'crush', 'whatsoever', 'die', 'bariatric', 'recommend', 'must', 'apple', 'whole', 'sauce', 'great', 'sugar-free', 'product', 'bitter', 'taste', 'fantastic', 'take', 'add']","after a bariatric surgery, i can't take pills whole. i must crush them and mix them with the sugar-free apple sauce. as you can imagine, it's so bitter that you just want to die. however, if you add this fantastic product, you won't taste the bitterness of the medications. and it's sugar free! it doesn't taste sugar free. it tastes just wonderful.<br /><br />i tried mixing my own xylitol (sugar alcohol) with cinnamon - it doesn't come out that well. but this product - it is just great! there is no aftertaste whatsoever!<br /><br />i highly recommend it."
2776,1,1/8/21,"['tuna', 'delicious', 'sweet', 'fix', 'healthy', 'snack', 'easy', 'sour', 'smoke', 'good', 'quick', 'use', 'favorite', 'meal']","the smoked tuna is our favorite, but the sweet n sour is good too. it's healthy and so easy to fix a quick snack or use for a meal. delicious..."
2777,1,16/7/21,"['come', 'newman', 'single', 'nice', 'buy', 'system', 'far', 'cup', 'favorite', 'k-cups', 'different', 'brewing', 'bold', 'rich', 'cuisinart', 'would', 'get', 'christmas', 'coffee']",i got a cuisinart single cup brewing system for christmas and it came with 3 different k-cups. newmans own is my favorite of the 3 by far. i would buy this coffee again! nice and bold and rich!
2778,1,2/8/21,"['come', 'supply', 'amazon', 'natural', 'save', 'within', 'four', 'monthly', 'continue', 'day', 'organic', 'arrive', 'fresh', 'certain', 'subscribe', 'super', 'order', 'cereal', 'buckwheat', 'taste', 'ingredient']","i ordered this cereal from amazon's: subscribe and save. the buckwheat cereal arrived within four days, arriving fresh. super taste, with all natural organic ingredients.<br /><br />i'll continue with the subscribe and save to be certain i have a monthly supply coming."
2779,1,11/6/21,"['calorie', 'beverage', 'energy', 'taste', 'really', 'surprisingly', 'flavor', 'little', 'natural', 'know', 'give', 'blueberry']",i don't know if it gives me any more energy but it has a surprisingly natural flavor with very little (if any) after taste for a no calorie beverage.  you can really taste the blueberry.
2780,1,26/6/21,"['also', 'gram', 'consider', 'brand', 'dry', 'lack', 'figs', 'every', 'sense', 'seed', 'serve', 'mush', 'nutiva', 'american', 'level', 'per', 'much', 'fiber', 'raisin', 'service', 'love', 'protein', 'saw', 'fork', 'great', 'hemp', 'powder', 'compare', 'taste', 'pour', 'banana', 'satisfies', 'add', 'believe', 'million']","i love the taste of this hemp protein powder.  i love to mush up bananas with a fork, add some dried figs with raisins and pour this hemp protein all over it with the nutiva hemp seeds.  it tastes great and satisfies me on every level.<br /><br />i also sensed there was much more fiber in the powder compared to other brands.  i couldn't believe when i saw that there was 14 grams per serving.  considering that 90% of americans are lacking in fiber, this protein powder can be a great service to millions."
2781,1,20/8/21,"['top', 'nutty', 'buy', 'delightful', 'great', 'put', 'texture', 'amazon', 'subscribe', 'flavor', 'price', 'program', 'save']","great nutty flavor and delightful texture, but what puts it over the top is the great price with the amazon ""subscribe and save"" program. buy it."
2782,1,25/8/21,"['hope', 'come', 'expensive', 'alot', 'prohibative', 'bring', 'taste', 'flavor', 'chew', 'little', 'wonderful', 'gum', 'price', 'people', 'cost']",this gum is wonderful.  a little expensive and cost prohibative for people that chew alot of gum. no after taste.  i hope they bring the price down and come up with more flavors.
2783,1,19/10/21,"['chicken', 'hotness', 'overpower', 'large', 'top', 'food', 'friend', 'say', 'nothing', 'use', 'prior', 'thing', 'grill', 'amaze', 'breast', 'good', 'favorite', 'great', 'taste', 'lot', 'amount', 'right', 'hint']","i use this on a lot of foods - it has a hint of hotness in large amounts, but nothing overpowering.  my favorite use right now is to top off chicken breasts prior to grilling - amazing how great they taste, and my friends have had nothing but good things to say about it."
2784,1,2/8/21,"['love', 'snack', 'great', 'salsa', 'mild', 'taste', 'specially', 'available', 'favorite', 'spicy']","this is my favorite snack.  i love its mild spicy taste.  it tastes great, specially when there is no salsa available!"
2785,1,11/6/21,"['chip', 'consider', 'cream', 'therefore', 'potato', 'well', 'bud', 'know', 'people', 'trust', 'pringle', 'open', 'ranch', 'best', 'tasty', 'excellent', 'try', 'onion', 'tell', 'extremely', 'see', 'sour', 'good', 'first', 'bag', 'prove', 'love', 'always', 'let', 'taste', 'case', 'doubt', 'get']","i had my doubts about these chips until i got my first case. i always loved and considered, ranch, & sour cream & onion pringle potato chips as the best until i open my first bag of these. let me tell you, no chip is better than these are; i got excellent taste buds to prove it. therefore, if these chips are extremely good to me , then i know they will be tasty to other people. try a bag and you will see, trust me."
2786,1,22/10/21,"['cornmeal', 'mild', 'find', 'think', 'flavor', 'hard', 'know', 'never', 'smooth', 'pre-cooked', 'fry', 'complaint', 'corn', 'day', 'use', 'little', 'next', 'delicious', 'nutty', 'creamy', 'recipe', 'butter', 'arepas', 'first', 'blame', 'polenta', 'slice', 'successful', 'make', 'harden', 'product', 'since', 'expect']","i didn't know what to expect since i have never used a pre-cooked cornmeal before, but i made delicious polenta with it! the polenta was creamy and smooth and delicious, with a very mild nutty corn flavor,and the next day it had hardened and i slices it and fried it in a little butter and it was delicious!  my first go at arepas was not so successful, but i think that i am to blame, and not the product!my only complaint is that it is hard to find recipes that use it."
2787,1,6/8/21,"['also', 'cream', 'money', 'read', 'cinnamon', 'know', 'thought', 'save', 'extra', 'espresso', 'time', 'starbucks', 'harrison', 'try', 'syrup', 'wonderful', 'ice', 'order', 'latte', 'raspberry', 'always', 'could', 'machine', 'perfect', 'home', 'make', 'taste', 'lot', 'kim', 'drink', 'coffee']","if any of you read kim harrison - you will know that al always orders a latte with raspberry syrup and extra cinnamon.  i tried this drink at starbucks and it was wonderful.  i have an espresso machine at home and thought i could save a lot of time and money making this drink on my own.  this syrup was perfect!  it tastes wonderful, both in my coffee and also on ice cream!"
2788,1,24/6/21,"['perfect', 'cafe', 'miss', 'diabetic', 'make', 'product', 'husband', 'sugar', 'store', 'swiss', 'use', 'mocha', 'carry', 'around', 'coffee']",the stores around here do not carry this product.  my husband is diabetic and swiss miss no sugar is perfect for us.  we use it with coffee to make our own cafe mochas.
2789,1,17/4/21,"['chip', 'slight', 'smell', 'anybody', 'well', 'notice', 'waffle', 'scale', 'think', 'unpleasant', 'bottle', 'pretty', 'used', 'exactly', 'say', 'chocolate', 'alcohol', 'use', 'expert', 'baked', 'bake', 'cooky', 'recipe', 'clear', 'far', 'good', 'really', 'get', 'make', 'great', 'vanilla', 'follow', 'need', 'taste', 'amount', 'right', 'aftertaste', 'would', 'people']","this makes some great baked goods! i'm no baking expert but i can follow a recipe pretty well. so far i've used it in chocolate chip cookies and waffles. i think people are right and saying that you should scale down the amount of vanilla needed. i've been using exactly what was on the recipe and i get just a slight alcohol aftertaste. if you smell the vanilla right out of the bottle, it is clear it's the vanilla you are tasting. it's not unpleasant and i don't think anybody would really notice."
2790,1,10/3/21,"['message', 'like', 'much', 'daughter', 'order', 'day', 'best', 'taste', 'valentine', 'heart', 'tell']",my daughter tells me these are the best tasting message hearts.  i ordered these after valentine's day just because she likes them so much.
2791,1,17/4/21,"['clarify', 'popcorn', 'another', 'also', 'speckle', 'strike', 'aroma', 'well', 'unmistakable', 'flavor', 'decadent', 'plain', 'throughout', 'infuse', 'black', 'open', 'lovely', 'best', 'salt', 'truffle', 'oil', 'something', 'little', 'receive', 'nice', 'pepper', 'even', 'turn', 'like', 'way', 'date', 'change', 'usually', 'butter', 'egg', 'love', 'mortar', 'pinch', 'lid', 'supplement', 'look', 'ground', 'pestle', 'pop', 'taste', 'ordinary', 'long', 'go', 'review', 'fine', 'pace', 'flake', 'add', 'sea']","open the lid on this lovely salt and you are struck with the unmistakable aroma of truffles. the taste is even better. a little goes a long way. i add a pinch to eggs to turn ordinary into decadent. like another review, i also love this salt in popcorn. i add a pinch to my oil (usually clarified butter) before popping and supplement with plain sea salt ground fine in the mortar and pestle. a nice change of pace.<br /><br />this salt is speckled with black truffle flakes that look something like ground black pepper. the truffle flavor is infused throughout. the salt i received on 5/31/2010 has a 'best before' date of 10/28/2012."
2792,0,21/1/21,"['popcorn', 'aroma', 'brand', 'flavor', 'thought', 'front', 'salt', 'truffle', 'instead', 'although', 'like', 'good', 'strong', 'tried', 'disappoint', 'purchase', 'great', 'product', 'bitter', 'taste', 'since', 'awful', 'aftertaste', 'would', 'bad']","i have tried a few brands of truffle salt.  i like it on popcorn.  i thought that this product would be great since it was 10% truffle instead of the 5% i had been purchasing.  although the aroma of this product is good, the taste is just bad--not awful, bad.  the bitter flavor is at the front, not an aftertaste and there is not a strong truffle flavor.  i am very disappointed."
2793,1,30/1/21,"['kid', 'like', 'miss', 'great', 'remembered', 'honey', 'good', 'remember', 'hop', 'cinnamon']",i remembered this from when i was a kid. i hoped it was as good as i remembered. it was!! this is great. if you like honey and cinnamon you can't miss.
2794,1,13/2/21,"['literally', 'multi', 'sugar', 'ever', 'mineral', 'hearty', 'vitamins', 'type', 'pack', 'eaten', 'grain', 'cannot', 'food', 'best', 'entire', 'free', 'per', 'everyone', 'diet', 'like', 'fiber', 'cup', 'life', 'protein', 'vegan', 'whole', 'cereal', 'perfect', 'supplement', 'taste', 'texture', 'wrong']","this is literally the best cereal in my entire life that i have ever eaten. it's a perfect supplement to a whole foods vegan diet. at 16g of protein per cup, packed with fiber, minerals, and vitamins, you cannot go wrong with this cereal. this texture and taste are not for everyone, but for those who like hearty, multi grain, sugar free types of food, this is the cereal for you!"
2795,1,15/1/21,"['powerhouse', 'tasting', 'sincerly', 'please', 'dear', 'amazon', 'com', 'health', 'save', 'loyal', 'forever', 'best', 'subscribe', 'world', 'price', 'keep', 'nutrition', 'cereal', 'great', 'customer', 'thanks', 'purchasing']","dear amazon.com<br />please keep this on subscribe and save forever.<br />this is a great cereal for health.<br />not the best tasting in the world but this is a powerhouse of nutrition, at a great price with subscribe and save!<br />thanks amazon,<br />sincerly loyal customer forever.<br />p.s. will be purchasing more."
2796,1,6/3/21,"['come', 'show', 'item', 'large', 'piece', 'longer', 'manufacture', 'candy', 'authentic', 'black', 'time', 'cut', 'one', 'tasty', 'small', 'use', 'eat', 'free', 'way', 'much', 'chowing', 'gluten', 'usually', 'store', 'chunk', 'really', 'could', 'love', 'great', 'licorice']","i really love black licorice, but i could no longer eat it because of the items used in the manufacture of licorice that usually shows up in the stores.  this is very authentic and gluten free.  it does come in very large chunks, which i cut into smaller pieces because i was chowing down way too much of this great candy at one time!  it is a tasty licorice."
2797,1,8/6/21,"['also', 'find', 'flavor', 'hard', 'france', 'time', 'elsewhere', 'one', 'summer', 'nice', 'red', 'first', 'blue', 'love', 'tried', 'fav', 'silver', 'taste', 'refreshing', 'bad']","tried this flavor first time in france this summer (2012) and loved the refreshing taste of it! the blue and red ones are also very nice, but my fav was the silver one. too bad it's hard to find elsewhere"
2798,1,7/1/21,"['consider', 'also', 'affordable', 'flavor', 'anything', 'spice', 'chewy', 'quite', 'soft', 'corn', 'style', 'tasty', 'star', 'high', 'sensitive', 'syrup', 'spicy', 'even', 'amazing', 'fructose', 'terrible', 'outstanding', 'else', 'five', 'nitrite', 'listed', 'bit', 'worthy', 'sweet', 'msg', 'jerky', 'reason', 'one-of-a-kind', 'would', 'though', 'doubt', 'get']","this jerky is the soft, chewy style.  though it is listed as sweet'n'spicy, it's quite a bit more sweet than spicy.  i doubt even the most sensitive to spice would consider this spicy jerky.  it's tasty, it doesn't have any nitrites, msg, high fructose corn syrup or anything else that's terrible for you.  it's also affordable.  the only reason it didn't get five stars is that it's not an outstanding and amazing, one-of-a-kind flavor worthy of five stars."
2799,1,17/4/21,"['original', 'alternative', 'find', 'quick', 'homemade', 'golden', 'batch', 'second', 'easy', 'free', 'eat', 'similar', 'cannister', 'fairly', 'like', 'gluten', 'order', 'making', 'family', 'malt', 'version', 'new']",our family is fairly new to gluten free. we've eaten the original golden malted and find that the gluten free version is similar. we like it and are ordering our second batch of 3 cannisters. it's a quick easy alternative to making homemade.
2800,1,10/3/21,"['fact', 'received', 'time', 'look', 'purchase', 'great', 'day', 'booster', 'boost', 'early', 'energy', 'taste', 'chocolates', 'give', 'work']","received this on time, in fact, early. i was looking for an energy booster during the day at work. these chocolates were great tasting and did give me the boost i was looking for. i'll purchase them again."
2801,1,14/1/21,"['gluten-free', 'etc', 'cooky', 'elsewhere', 'purchase', 'money', 'mainly', 'susie', 'use', 'love']","purchased this elsewhere for more money- won't do that again! mainly use it for gluten-free cookies, etc.  love it!<br />susie c."
2802,1,24/5/21,"['also', 'delta', 'locally', 'show', 'find', 'flavor', 'piece', 'reviewer', 'serve', 'shape', 'yet', 'sell', 'area', 'say', 'dip', 'eat', 'try', 'onion', 'enjoy', 'recent', 'see', 'roast', 'although', 'much', 'mine', 'order', 'flight', 'good', 'store', 'spread', 'garlic', 'could', 'rosemay', 'bit', 'box', 'perfect', 'purchase', 'snack', 'version', 'unfortunately', 'taste', 'wisecrackers', 'search', 'cracker', 'internet']","i had these crackers in a snack box on a recent delta flight and enjoyed them so much i searched the internet to see where i could purchase them locally.  unfortunately, i couldn't find a store in my area that sold them.  the taste is so good you can eat them just as a snack or serve with dips or spreads.  i ordered the roasted garlic with rosemay and also the onion flavored version (which i haven't tried, yet).  although some reviewers said their wisecrackers showed up in bits and pieces, mine were in perfect shape."
2803,1,14/10/21,"['slight', 'side', 'amazon', 'think', 'cookie', 'two', 'candy', 'corn', 'sell', 'area', 'interest', 'try', 'oreo', 'enjoy', 'like', 'blow', 'luckily', 'available', 'really', 'target', 'love', 'huge', 'bit', 'sweet', 'vanilla', 'husband', 'taste', 'overwhelm', 'internet']","there was a huge internet blow up over these candy corn oreos. i love candy corn so i had to try them. i have only two targets in my area and both were sold out. luckily, amazon has them available.<br /><br />they have a slight taste of candy corn but not overwhelming. on the sweet side. interesting. i really like the vanilla cookie taste, so i enjoyed them. my husband thought they were a bit too sweet for his tastes. more for me!"
2804,1,7/2/21,"['research', 'week', 'couple', 'slim', 'hour', 'calorie', 'sugar', 'energy', 'packet', 'unfortunatly', 'flavor', 'fruit', 'yet', 'meal', 'strawberry', 'low', 'extra', 'workout', 'chocolate', 'day', 'best', 'juice', 'stop', 'try', 'travel', 'decide', 'shake', 'ice', 'update', 'hunger', 'like', 'five', 'far', 'good', 'first', 'replacement', 'lite', 'gassy', 'protein', 'work', 'instantly', 'milk', 'sweet', 'great', 'vanilla', 'product', 'compare', 'need', 'taste', 'drink', 'amount', 'add', 'give', 'fast']","my first meal replacement was slim fast, unfortunatly it didn't work for me. before i decided to try this product, i did some research. this is a good protein shake. it has 180 calories and 30g of protein! low sugar compare to other drinks. i drink it once/day after a 1 hour workout for five days a week. the chocolate tastes great. no need to add the extras like ice, juices, or fruits for better taste. instantly stopped my hunger for a couple of hours. gives me a good amount of energy. not gassy! the packets are great for traveling.<br />update - 3/10/11<br />so far, chocolate it the best flavor. vanilla tastes like lite sweet milk. haven't tried strawberry yet."
2805,1,29/3/21,"['anymore', 'yummy', 'throw', 'water', 'tennis', 'meal', 'strawberry', 'juice', 'even', 'run', 'steam', 'replacement', 'blender', 'apple', 'great', 'fluid', 'court', 'fill', 'banana']","this is a great meal replacement. i even throw in to the blender 1/2 fluids that are apple juice and water, 1/2 banana and a strawberry. yummy and filling. i do not run out of steam on the tennis courts anymore."
2806,1,17/4/21,"['highly', 'grassy', 'black', 'time', 'green', 'favorite', 'mild', 'taste', 'amazon', 'first', 'try', 'always', 'ceylon', 'tea', 'recommend', 'love']","i have always loved ceylon black tea but this was the first time i tried green.  again this is my very favorite.  it is very mild and does not have the ""grassy"" taste of other green teas.  i highly recommend it.  ceylon and amazon do it again!"
